,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name
21215,EID_Panoramic,360,Be everywhere.,,500,,False,False,False,2025-03-04,2025-09-04,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Panoramic,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:8.67', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-04,34.00,https://media.fortniteapi.io/images/1a07d99b9ef5fadcc67c876420e7bc74/transparent.png,,https://media.fortniteapi.io/images/cosmetics/1a07d99b9ef5fadcc67c876420e7bc74/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1a07d99b9ef5fadcc67c876420e7bc74/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1a07d99b9ef5fadcc67c876420e7bc74/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21222,EID_TaxiCab,Bet,Love's a gamble.,,500,,False,False,False,2025-05-31,2025-12-08,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TaxiCab,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:8.20', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-05,34.00,https://media.fortniteapi.io/images/52bfb3d1b2dd9ff4efdae672b9072922/transparent.png,,https://media.fortniteapi.io/images/cosmetics/52bfb3d1b2dd9ff4efdae672b9072922/v2/background.png,https://media.fortniteapi.io/images/cosmetics/52bfb3d1b2dd9ff4efdae672b9072922/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/52bfb3d1b2dd9ff4efdae672b9072922/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21223,EID_Oxytocin,XO (Only If You Say Yes),Signed with a kiss.,,500,,False,False,False,2025-03-06,2025-10-09,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Oxytocin,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:10.53', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-06,34.00,https://media.fortniteapi.io/images/fdfa329072719089102c85eec9bb1333/transparent.png,,https://media.fortniteapi.io/images/cosmetics/fdfa329072719089102c85eec9bb1333/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fdfa329072719089102c85eec9bb1333/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fdfa329072719089102c85eec9bb1333/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21274,EID_AuraCopHeist,Trouble's Comin',Under the golden sun of high noon...,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_AuraCopHeist,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.ShinyGunpowder', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:8.90', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/8caca4227c178d992afb4f385d1a4720/transparent.png,,https://media.fortniteapi.io/images/cosmetics/8caca4227c178d992afb4f385d1a4720/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8caca4227c178d992afb4f385d1a4720/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8caca4227c178d992afb4f385d1a4720/v2/info.en.png,,,ShinyGunpowder,Golden Gunslinger,Part of the Golden Gunslinger set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21275,EID_EyeSurrender,Surrender,Wave the white flag.,,200,,False,False,False,2025-04-27,2025-05-01,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_EyeSurrender,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34']",['emoteDuration:3.87'],,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/a5ac17ffb4804585fe7399bb608229a1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a5ac17ffb4804585fe7399bb608229a1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a5ac17ffb4804585fe7399bb608229a1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a5ac17ffb4804585fe7399bb608229a1/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21276,EID_GetawayCar,Lil' Armored Truck,Time for a lil' high speed chase.,,400,,False,False,False,2025-06-22,2025-06-24,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.UserFacingFlags.Synced', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:10.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/c05471eb01c06fdac4e86d0f6a9598f3/transparent.png,,https://media.fortniteapi.io/images/cosmetics/c05471eb01c06fdac4e86d0f6a9598f3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c05471eb01c06fdac4e86d0f6a9598f3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c05471eb01c06fdac4e86d0f6a9598f3/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21277,EID_GetawayCar_Sync_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar_Sync_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:12.63', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21278,EID_GetawayCar_Sync_Follower_Offset1,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar_Sync_Follower_Offset1,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:12.63', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21279,EID_GetawayCar_Sync_Follower_Offset2,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar_Sync_Follower_Offset2,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:12.63', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21280,EID_GetawayCar_Sync_Owned,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar_Sync_Owned,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:10.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21281,EID_GetawayCar_Sync_Owned_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GetawayCar_Sync_Owned_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:12.63', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21282,EID_HamItUp,Tragedy!,Greatly exaggerate your demise.,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_HamItUp,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34']",['emoteDuration:9.43'],,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/70adcc50aa661dff4da4f7a1dacc9627/transparent.png,,https://media.fortniteapi.io/images/cosmetics/70adcc50aa661dff4da4f7a1dacc9627/v2/background.png,https://media.fortniteapi.io/images/cosmetics/70adcc50aa661dff4da4f7a1dacc9627/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/70adcc50aa661dff4da4f7a1dacc9627/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21283,EID_LootFlex,Loot Stash,Show off your cache.,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_LootFlex,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34']",['emoteDuration:11.80'],,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/9354b2c9fdb4cea4d1da46dce433a13c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9354b2c9fdb4cea4d1da46dce433a13c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9354b2c9fdb4cea4d1da46dce433a13c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9354b2c9fdb4cea4d1da46dce433a13c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21284,EID_OnTarget,Target,Hit me. Aim for dead center.,,200,,False,False,False,2025-04-27,2025-05-01,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_OnTarget,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34']","['emoteDuration:9.67', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/63caf46a22b588eb803b72d13054fd7e/transparent.png,,https://media.fortniteapi.io/images/cosmetics/63caf46a22b588eb803b72d13054fd7e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/63caf46a22b588eb803b72d13054fd7e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/63caf46a22b588eb803b72d13054fd7e/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21285,EID_Unbound,Break Free,A new kind of freestyle.,,300,,False,False,False,2025-04-27,2025-12-09,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Unbound,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:6.43', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/40fa98e7927bcc684a08be38e6120213/transparent.png,,https://media.fortniteapi.io/images/cosmetics/40fa98e7927bcc684a08be38e6120213/v2/background.png,https://media.fortniteapi.io/images/cosmetics/40fa98e7927bcc684a08be38e6120213/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/40fa98e7927bcc684a08be38e6120213/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21286,EID_VelvetDesk,Doggy Dingers,It's outta here!,,400,,False,False,False,2025-03-18,2025-10-27,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_VelvetDesk,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.StandingDesk']","['emoteDuration:8.63', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/a2d7af4754b2060ba0010c9946d695f0/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a2d7af4754b2060ba0010c9946d695f0/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a2d7af4754b2060ba0010c9946d695f0/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a2d7af4754b2060ba0010c9946d695f0/v2/info.en.png,,,StandingDesk,Shohei Ohtani,Part of the Shohei Ohtani set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21287,EID_VelvetDesk_Cam,Hey Batter Batter,Aim for the clouds.,,300,,False,False,False,2025-03-18,2025-10-27,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_VelvetDesk_Cam,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.StandingDesk']",['emoteDuration:8.37'],,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/49c78065ad65afac923c9e74c65db330/transparent.png,,https://media.fortniteapi.io/images/cosmetics/49c78065ad65afac923c9e74c65db330/v2/background.png,https://media.fortniteapi.io/images/cosmetics/49c78065ad65afac923c9e74c65db330/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/49c78065ad65afac923c9e74c65db330/v2/info.en.png,,,StandingDesk,Shohei Ohtani,Part of the Shohei Ohtani set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21804,EID_CabbageSugar,Allen's Snack,"Mmm..kanzlok! Now, that hits the spot!",,300,,False,False,False,2025-03-12,2025-09-27,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_CabbageSugar,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.EarthSavior']","['emoteDuration:10.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/d722485db8077fea6ed6cf2331dfd4c7/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d722485db8077fea6ed6cf2331dfd4c7/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d722485db8077fea6ed6cf2331dfd4c7/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d722485db8077fea6ed6cf2331dfd4c7/v2/info.en.png,,,EarthSavior,Guardians of the Globe,Part of the Guardians of the Globe set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21805,EID_HollyDessert,Duplikates,"Now, face my squad of... aw, shoot.",,300,,False,False,False,2025-04-02,2025-09-27,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_HollyDessert,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.EarthSavior']",['emoteDuration:10.63'],,emote,Emote,Uncommon,UNCOMMON,2025-03-11,34.10,https://media.fortniteapi.io/images/34f1f6c623ba4d759960aaffab0a0c0d/transparent.png,,https://media.fortniteapi.io/images/cosmetics/34f1f6c623ba4d759960aaffab0a0c0d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/34f1f6c623ba4d759960aaffab0a0c0d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/34f1f6c623ba4d759960aaffab0a0c0d/v2/info.en.png,,,EarthSavior,Guardians of the Globe,Part of the Guardians of the Globe set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21816,EID_Gracious,HUMBLE,Know your place.,,500,,False,False,False,2025-03-13,2025-10-24,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Gracious,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:6.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-13,34.10,https://media.fortniteapi.io/images/65aed08621d5adb3cec9b527d732c0d6/transparent.png,,https://media.fortniteapi.io/images/cosmetics/65aed08621d5adb3cec9b527d732c0d6/v2/background.png,https://media.fortniteapi.io/images/cosmetics/65aed08621d5adb3cec9b527d732c0d6/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/65aed08621d5adb3cec9b527d732c0d6/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21819,EID_GnocchiTea,Atlantean Scion,Awaken an artifact of untold secrets and danger.,,400,,False,False,False,2025-03-15,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GnocchiTea,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.StableMove', 'Cosmetics.Filter.Season.34']",['emoteDuration:15.87'],,emote,Emote,Uncommon,UNCOMMON,2025-03-13,34.10,https://media.fortniteapi.io/images/9254383d36e9e2f0ce60a3fa6b25960b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9254383d36e9e2f0ce60a3fa6b25960b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9254383d36e9e2f0ce60a3fa6b25960b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9254383d36e9e2f0ce60a3fa6b25960b/v2/info.en.png,,,StableMove,Lara Croft,Part of the Lara Croft set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21833,EID_Telescope,Stargazing,When the right one comes along.,,500,,False,False,False,2025-03-14,2025-09-18,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Telescope,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:8.40', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-14,34.10,https://media.fortniteapi.io/images/01eb79ec8ac533ea03818be401886a40/transparent.png,,https://media.fortniteapi.io/images/cosmetics/01eb79ec8ac533ea03818be401886a40/v2/background.png,https://media.fortniteapi.io/images/cosmetics/01eb79ec8ac533ea03818be401886a40/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/01eb79ec8ac533ea03818be401886a40/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21834,EID_Shades,close to you,Come a little closer.,,500,,False,False,False,2025-03-15,2025-10-20,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Shades,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Synced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.90', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-15,34.10,https://media.fortniteapi.io/images/106e917909666e433deca3d31300e3b2/transparent.png,,https://media.fortniteapi.io/images/cosmetics/106e917909666e433deca3d31300e3b2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/106e917909666e433deca3d31300e3b2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/106e917909666e433deca3d31300e3b2/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21835,EID_ShadesFollower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ShadesFollower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:7.90', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-15,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21836,EID_ShadesSync,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ShadesSync,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:7.90', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-15,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21837,EID_Masquerade,Mr. Brightside,Look at the bright side.,,500,,False,False,False,2025-03-16,2025-09-25,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Masquerade,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.10', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-16,34.10,https://media.fortniteapi.io/images/42d155402154ae8a0b3ee14bbda28ae3/transparent.png,,https://media.fortniteapi.io/images/cosmetics/42d155402154ae8a0b3ee14bbda28ae3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/42d155402154ae8a0b3ee14bbda28ae3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/42d155402154ae8a0b3ee14bbda28ae3/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21842,EID_TwilightSpot,Soggy Snap,Make it snappy.,,300,,False,False,False,2025-03-23,2025-12-02,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TwilightSpot,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.TinySnap']",['emoteDuration:4.83'],,emote,Emote,Uncommon,UNCOMMON,2025-03-19,34.10,https://media.fortniteapi.io/images/d46263e2dad5fea94a3c5ebb6a3c4daf/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d46263e2dad5fea94a3c5ebb6a3c4daf/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d46263e2dad5fea94a3c5ebb6a3c4daf/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d46263e2dad5fea94a3c5ebb6a3c4daf/v2/info.en.png,,,TinySnap,Clix,Part of the Clix set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21843,EID_TwilightSpot_Hand,Clix Groove,"Easy to learn, hard to earn.",,300,,False,False,False,2025-03-23,2025-12-02,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TwilightSpot_Hand,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-19,34.10,https://media.fortniteapi.io/images/1e2ea84228beddc9e0a402003842525e/transparent.png,,https://media.fortniteapi.io/images/cosmetics/1e2ea84228beddc9e0a402003842525e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1e2ea84228beddc9e0a402003842525e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1e2ea84228beddc9e0a402003842525e/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21849,EID_Coronation,Firework,Brighten up the sky.,,500,,False,False,False,2025-03-19,2025-10-24,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Coronation,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:8.73', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-19,34.10,https://media.fortniteapi.io/images/f9a26adf9600dd0bd0c712268b545f58/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f9a26adf9600dd0bd0c712268b545f58/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f9a26adf9600dd0bd0c712268b545f58/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f9a26adf9600dd0bd0c712268b545f58/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21850,EID_FatCats,Roar,Let the crowd roar.,,500,,False,False,False,2025-03-19,2025-10-20,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_FatCats,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:11.33', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-19,34.10,https://media.fortniteapi.io/images/9120519b7ad2ae905dacaf104f2ea0e8/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9120519b7ad2ae905dacaf104f2ea0e8/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9120519b7ad2ae905dacaf104f2ea0e8/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9120519b7ad2ae905dacaf104f2ea0e8/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21853,EID_Helium,Still Into You,Going strong.,,500,,False,False,False,2025-03-22,2025-11-03,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Helium,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.27', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-22,34.10,https://media.fortniteapi.io/images/bbfc7678010b6074114b9ee2cfed6fc1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/bbfc7678010b6074114b9ee2cfed6fc1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/bbfc7678010b6074114b9ee2cfed6fc1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/bbfc7678010b6074114b9ee2cfed6fc1/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21854,EID_Vinyl,Ain't It Fun,Time to grow up.,,500,,False,False,False,2025-03-22,2025-12-22,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Vinyl,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:9.83', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-22,34.10,https://media.fortniteapi.io/images/c8bd4d97b643d84cb54492808dde9cb7/transparent.png,,https://media.fortniteapi.io/images/cosmetics/c8bd4d97b643d84cb54492808dde9cb7/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c8bd4d97b643d84cb54492808dde9cb7/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c8bd4d97b643d84cb54492808dde9cb7/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
